representation,profile,profile_family,source_family,acquisition_block,run_dir,offset_index,offset_radians,epsilon_level,sparse_realization,offset_group,count_retard,count_stay,count_advance,estimated_eps,unresolved_near_zero,peer_count,bin_sparsity,physical_hash,prompt_hash
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,18,0.126277469898986,-0.050,na,g3,3,3,6,-0.0499043112525443,False,240,1.0,841a1be448d17581ddbb6a2338a29fa5483bebe6efa47cbad22f65af3bb8c6c5,66094b8df89e0c6b70a1710ca195c12c427fb76cd6b241aa0ff155be9919bbc6
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,19,0.252363301580937,-0.050,na,g3,5,0,7,-0.04982743334993778,False,240,1.0,fcebb945692a402c3306cb5603410540ebea00d29cb83996dd2870aa7d751b54,7ea1ae93a652dc60e400ea2870b7e25b65e651a99333275dcffd0048c51fce2d
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,20,0.424110634258503,-0.050,na,g3,4,0,8,-0.0495491215753221,False,240,1.0,71826b181ec83c5e2d88a3285bc03985c27995dbe96da4cf8e9640ae359bc4d4,c4cd639d43b784c8bf65cd1df055ffca0929d4a31487285187955887a5f11042
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,21,0.582253411155328,-0.050,na,g3,8,0,4,-0.04890514971995147,False,240,1.0,14a2ed11fb2b094af5adb92d5c06021f996454ecd1d005467c790ff74b29f235,5a779eafc4da39697d4bec2d21961235f0e7b27c765e9f3b50ef3aaa36a8790b
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,22,0.815390451126862,-0.050,na,g3,7,0,5,-0.0463139097282918,False,240,1.0,f8c5f97c96635bfef76e2dbbb08fc1a6adca94a29dcd4ad80f8d7d31b9a29be2,03822976b3f2497038edf2dfeb1a5ad8b3a532a9900cbcc7ee9c3e6d675dfb65
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,23,1.01205578829373,-0.050,na,g3,0,0,12,-0.04098969617935366,False,240,1.0,460f31314ad3961bd0456a22eac15c3dc6f9617038089103cd8e4bfb3d8124e6,3437134cf3aeb9f99ddeb9e5c821b3ad7c92dccc5b3e45df13e4d80c05c38eff
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,24,1.193267876314604,-0.050,na,g4,11,0,1,-0.03194461178100455,False,240,1.0,39589321dc4ea18b6eb0474e0a4c328fbc82d69801707c43ce49499fc58a4066,26dc3d3060eb42e0d6c7ca56e701b0e0d2bb7fc98d70ce2728a17ed7cbed9558
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,25,1.326501968991361,-0.050,na,g4,9,0,3,-0.022355202835296073,False,240,1.0,e1a5f4c677521c898f64010e3158ee0e6cf436ac9ec9c3edb44fed1f5061c479,5b4e3599e1d0cbb7f3f3ebd47674c1ea7384d2f410b5059eb669149f1c3516b4
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,26,1.459132129739855,-0.050,na,g4,9,0,3,-0.010714804646794918,True,240,1.0,bc11b2294ffcc2d5dd4564cf2c23e4eb6b5f32f8f51615e1c1572f12672cda1d,90b73769b8a796b605a3a2955ba111ba0aba7d405c0c4bde68ca85711990f971
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,27,1.70513797996314,-0.050,na,g4,6,0,6,0.012817343678664161,True,240,1.0,89caf01c1c006ac50dddd536c4aec7c558b2090089baaad3655c4551e1730955,3c5396ac633aa7c322506acaa5f542d15a1ab2de42e577de55cdf6f5477c0cec
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,28,1.81130581486731,-0.050,na,g4,9,0,3,0.022048610143088787,False,240,1.0,a4afc6f33a05d9c45e177c1ee9bbfac6903f0a9ba7c0bd350af0dabd913c5220,10403440404bba98cfe4c05257b9939b0bd546f377d7b313b213474e0ef9882b
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,29,1.955683617054956,-0.050,na,g4,5,0,7,0.03240201419952238,False,240,1.0,87c794b48429739f3ae4c4f541e72acc13f941f8200da4207ebb1fc4b830f74e,a31bc0f0d39cab8d5dfa3e711936550e46749b759e946411a5c6dfd7343df485
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,30,2.125472971056087,-0.050,na,g5,10,0,2,0.040835233159353335,False,240,1.0,087452915280e413628a5bdcafc3b39aaff3142cfa830e43ad60157fb177e9d5,6388da70bedd32ef28b0d20cba7e74e33e206fe412abfc7c8c18e1b18e1ab1a6
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,31,2.360717942934366,-0.050,na,g5,11,0,1,0.04689095064400306,False,240,1.0,5b1f5e9c0345232d515dd8ff240b6fcfb27a096097c87280d371cd1f76740522,0b660a566f21f2aa2a5005be86d7026c932bc91e78eed2b13af3a4d5ee39cf6b
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,32,2.518873672395674,-0.050,na,g5,5,0,7,0.048635125433253656,False,240,1.0,169f71de1234c289d75608840e33e421a7fbf5af56fc792cd4edb8befa98f35c,937010585ec946031f9b48f4a910f3e5f6c196ddf898d866f855eb24ae5210f0
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,33,2.746279632217894,-0.050,na,g5,5,0,7,0.049617262201662404,False,240,1.0,a04f7695e0cf288ef25e0b8a5b0b1f1c6b66881399c5999e5ea50d15172a17c2,aec8935bc070d8a27775e3ba1fe727fd9bced5673d320c405a442e3e6064c8ff
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,34,2.92640177655781,-0.050,na,g5,12,0,0,0.04985768519233302,False,240,1.0,525e35b9d0bf0103f16489d0c825a684b88dce92cc14571c1aff5f7bbe605ef5,7248ae503bf55ab767549b24ed6eb4fb9f8f35c1708de0fac6917f37d9fb47b4
intervals_24_decimal6,antipodal_weps_m050_k6,antipodal_weps_m050_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,35,3.060726315293831,-0.050,na,g5,11,0,1,0.04991723051907471,False,240,1.0,4f36eef9ffca59598a1b4512e8314135232e88005e6c195c16c4e68f2742e83d,c1968af96795574ad11547301a09c93279fd29dfde28a98fa9aa264f961cc16d
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,0,-3.060726315293831,-0.020,na,g0,4,2,6,0.019966892207629927,True,240,1.0,41e9320e9eebac92993f7c5cbfc28fe6a2fccea1e7641b93baac3638404a0807,ac8ecd7dc94d339867321db37ea064ab7c62aab634c9cb8a2ef20e9187abd9b4
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,1,-2.92640177655781,-0.020,na,g0,3,0,9,0.019943074076933298,True,240,1.0,71602737f93bcdc24999e0c3ace185f541f51c909ba89139c0297b49ab040be3,2ad88a9c3615be9a12ffaccb3c71b44ffd9cb494966238d209f3f3d037ae7efa
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,2,-2.746279632217894,-0.020,na,g0,0,0,12,0.019846904880664984,True,240,1.0,331b11248826951fd7d1e07f55d3c6a6b6565161175106f9b3ec53b06444efff,9c4bab7b230150adb6bbc6feadc42f514d19028660cddb64b34cde8df99201d7
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,3,-2.518873672395674,-0.020,na,g0,7,0,5,0.019454050173301596,True,240,1.0,d03f16e6aefaac8d67d732989e4beb27838a5f6ccdc198e905e018fd3cc3788d,b9458d3d551ce613010fd070c06df6eff952c8c3276a52e50759d5115d6b3b24
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,4,-2.360717942934366,-0.020,na,g0,0,0,12,0.01875638025760118,True,240,1.0,e8f4a1b8242ae78e31d673a38a74876d5ff1b512802d88e7dc29378f4aa6bdb2,76422300346585af10d3248ff5babef1a5f6be75f14605145c250a70d1005bea
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,5,-2.125472971056087,-0.020,na,g0,2,0,10,0.016334093263741467,True,240,1.0,90dddd62dc5db630098ef9e3574051d383c57eed5efaaf5fdadb75749b649526,15955675ec3fdf04093a2e19ab8d9205d44aee21df4f9dc6c4e7bc61e69df108
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,6,-1.955683617054956,-0.020,na,g1,3,0,9,0.012960805679808951,True,240,1.0,4950b11ad09f66332cbb6a84e168d80446b2d7b60e124f5d7c4088236a416c7a,0bdb67adaef10cdd9d9fbfa4b26534ef3eee25421b7e81b3d4185bcaf7f3f951
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,7,-1.81130581486731,-0.020,na,g1,2,0,10,0.00881944405723556,True,240,1.0,26e855f07291d6fff906ae03ab4cb0e2007f9c297b1dec32448f0f7e173c4e1d,e44ff4b4fdd1be5b112133ea47b6c69a71b2a0e30cfa1a52c89fa4f8ec499fb3
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,8,-1.70513797996314,-0.020,na,g1,7,0,5,0.005126937471465753,True,240,1.0,56d0b5b520b895d2196b681293ca3488c62733c969d23594f70a5e7ea2456aa2,068720a428be257bde582553f0165027a9446af77ff95c3f78a755b638e83b08
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,9,-1.459132129739855,-0.020,na,g1,9,0,3,-0.0042859218587182335,True,240,1.0,5924378e4bfa1442869da16b78e092fcbc70e27ab8686b168fcfb5e88b710de6,8542b27a6af0ed223a907a8ce55e1c69395d39e63bb94edda05efb3b9eba5e72
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,10,-1.326501968991361,-0.020,na,g1,10,0,2,-0.00894208113411843,True,240,1.0,68237fab824ed9f7efc5d01feb8eb4060150ded8c2d4fd53c18d9d2f50a22088,e2bc448f61779399da9c61c3a1c289ad2041877d66a8586edc2af61628bd129d
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,11,-1.193267876314604,-0.020,na,g1,8,0,4,-0.012777844712402064,True,240,1.0,7fc748fad2dd6269f0fe5ace3b2b9163b4729dbf55518c124332ebccee53d1b6,512e7b786b76299f27d50e3bce70be88c32613a0c91db7cf8339c5ea9a9c8d86
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,12,-1.01205578829373,-0.020,na,g2,7,0,5,-0.01639587847174151,True,240,1.0,163479e2fb73afd87f25b4a59890a2e977fbe4fba28f5bb536c63f9cabb5d61a,a94379d08af46d6629129b37f37042685b9c75b89390d79c33f85fe029e9ed59
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,13,-0.815390451126862,-0.020,na,g2,11,0,1,-0.018525563891316765,True,240,1.0,a5af62dec8995d038e81b98eaecb132def943072b13401252951b4a93d3170bf,c15fed267b52165c592045cb08c449b173e6e32c6e708da631db1f73f59a81fb
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,14,-0.582253411155328,-0.020,na,g2,8,0,4,-0.019562059887980654,True,240,1.0,6c9aad61a4d492924d9ae6a1aec622ecc0d9157e27e83abe5841e40644a8b363,5ed087fb8a5fc78a7964f73252e4757d31f81a15e4e7b2c13ad9fbd93dd5e450
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,15,-0.424110634258503,-0.020,na,g2,11,1,0,-0.019819648630128917,True,240,1.0,309a077eff61884fcc440320930c4a736293bee86dc76047c3d501160a570d14,d99ee9c38e79396004b17d61d8bbd1752b8618f28e6a5a3b1de2f512b48ffb63
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,16,-0.252363301580937,-0.020,na,g2,6,0,6,-0.019930973339975122,True,240,1.0,82f3a8caebd782467c7d01ad972df0576abbd7f6908fccf0d8717fe55ebae302,5307dcbc2d3769fc60e289ea39953c4339aa3c2d6cc228d40b27b90ab47ac872
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,17,-0.126277469898986,-0.020,na,g2,6,1,5,-0.01996172450101763,True,240,1.0,4bc7f936cc35f21047842a586a03a98f681347bd25dd012fbb2efba3c244a8e8,84baaa98eedc21438e02ed077910641ed2cf5e8065ef8bb89f5ec92c050e2124
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,18,0.126277469898986,-0.020,na,g3,6,1,5,-0.01996172450101763,True,240,1.0,f8eba4ee4167996156274e8a02f8946a05c7fdbbc7954c0db1c3ab6346f06ced,675a6231821c235af825b18b9ac0c3bd0edff4a6e62b18929a0ab92f18e187ab
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,19,0.252363301580937,-0.020,na,g3,5,1,6,-0.019930973339975122,True,240,1.0,f122433c08cec633399d3c34cb0ea986681321e000debb49c3d1769c2e9876e4,2dded6e80e5da1896968a29449e1851f4723270ade15677292869dd35bd9c138
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,20,0.424110634258503,-0.020,na,g3,1,0,11,-0.01981964863012886,True,240,1.0,5f4a6f27f0949031a8f37195427da80f43ff6e48e75f192aa670ef589bd2332b,8ad7bbc65aae04d2fed1b07847a58c5649f9213f54f2e7a81ed5afba97eb0d28
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,21,0.582253411155328,-0.020,na,g3,4,0,8,-0.0195620598879806,True,240,1.0,01f939be41d20c5885df0e3c08ae982320ece5e7a254f8880aa5d355697a7037,2b431c69610832f3dc50276bc7833442de83ca60e896b70581888c6c5a636d6e
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,22,0.815390451126862,-0.020,na,g3,8,0,4,-0.01852556389131671,True,240,1.0,6ca20e4481522f73e91a0fd245041a40ec2faf234bfd98ffb1a1aabd231198f0,3f79e6bf748a6646aaaf7df7de3bbf92291e577a5ecbf3d3f4b6ec4eeabbedba
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,23,1.01205578829373,-0.020,na,g3,11,1,0,-0.016395878471741454,True,240,1.0,3c932582ed829c5efbd5c4da02ecc695a76770762d71564633f0517064c69d69,219c7aef957a912f05caa96b5498fff884a47c38283b9c422be34bd45db2f5fd
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,24,1.193267876314604,-0.020,na,g4,10,0,2,-0.012777844712401787,True,240,1.0,93a6e37a23ad493ccf570549e05b3197d8fc7e0034db5b26334ad2fc3e5ce7e3,2554a01636445b151e83d6e011e520f18066720858d333a37b97fbcc0321e3f5
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,25,1.326501968991361,-0.020,na,g4,11,0,1,-0.008942081134118485,True,240,1.0,394be239e15ac5ce2e0ffe84a912e9b7b4427169390df1a455b56e4953d395de,3f04ced1d87fb38154c4a104f2c7efbc283effdad32259d3e42d329d69671f88
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,26,1.459132129739855,-0.020,na,g4,9,0,3,-0.0042859218587180115,True,240,1.0,c0aff8f405ce6eafc652dfdb3716b51d53b05f1c891f789446520129d06b48eb,a2d27c306a4ef8ff1373c6dc9a7ed55bf187c2d50249c68a090a0099e178ba49
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,27,1.70513797996314,-0.020,na,g4,4,2,6,0.005126937471465531,True,240,1.0,704f9cea456f6791944ee79eda4d2f54c4a0e7a2c53ba4936774885686d72c9b,a731ca9ea652ce3ecb2d2388016fc5ab37b214c0f68395e91b8f3bc0a75cfbc8
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,28,1.81130581486731,-0.020,na,g4,6,0,6,0.008819444057235337,True,240,1.0,d1edc12af97e8a41f44723f75c640a96cbebbc1d35da9fa2b6d8f2e06f41eb26,99793a8b2c44c3f135fa1bc4d8c59798f1c47904749ace2b8a471cfcfffdd352
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,29,1.955683617054956,-0.020,na,g4,6,1,5,0.012960805679808729,True,240,1.0,93cb437f11ecc298eb50a0cb9aa4333b798e9bbe66c7406b2cba5a1fe4254021,3935ed6d5d9c2da5c91597caee849c7bdc367fe4e2b516a761ff2c7cf98d0f98
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,30,2.125472971056087,-0.020,na,g5,7,0,5,0.016334093263741245,True,240,1.0,883e8133354a5f97cc110a96eae2e5f1d0f9bbaabd1d082803be697a3f48c98a,05153dfc235443b49f7f92cdfa3f34406e2ee11fdf07d49b6f609d1c06393435
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,31,2.360717942934366,-0.020,na,g5,9,0,3,0.01875638025760129,True,240,1.0,6a00182156e07b9fddb3becbd13f150ff7a38c0692f16564daadfab414c50628,56a82cdf36ef91786d84f22ef7d6f6716d1f6921b64586f061ace810635993f9
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,32,2.518873672395674,-0.020,na,g5,9,0,3,0.019454050173301374,True,240,1.0,c84954f750151fa6870fc9d97a1991b3cde83bfb04148557b049631d3305bb66,ed8bc8ed191efcf559ec207db54708c59514204a40e52652a828af7e22530bcf
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,33,2.746279632217894,-0.020,na,g5,5,0,7,0.019846904880664984,True,240,1.0,ee57d06c9fe6c9a0ebc2b3c085380454b0fbb458316d4de8ac94537be43649d6,cb524de4ca225543b2186a40d728d4a9f988806c276787df3d957aa58c380c20
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,34,2.92640177655781,-0.020,na,g5,10,0,2,0.019943074076933187,True,240,1.0,400223dda51fd1c59455610c251a4b223f9e21b618f46beeede68b717bbc3ad1,045783043f13dcaac36a5aaea97a39cd3b5c8c62383ebeba1b44a3666b42243e
intervals_24_decimal6,antipodal_weps_m020_k6,antipodal_weps_m020_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,35,3.060726315293831,-0.020,na,g5,7,0,5,0.019966892207629816,True,240,1.0,8a1985c61b43f811608aee9eb0cee4898af8ce9a2a99e442a29e8a97716906e2,b30160d39a9e47bd41f45539682752211ca7da4e82e153acbed901697cfa3051
intervals_24_decimal6,antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,0,-3.060726315293831,+0.000,na,g0,1,8,3,0.0,False,240,1.0,a8a2eebeb66e9a30d8986ac17c469e1bf36ea7bd467c53f7879098e4fb882b49,29722662e68844911769cb3388ff5e70f8c740be9e94ca41cd796fd339d5ca47
intervals_24_decimal6,antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,1,-2.92640177655781,+0.000,na,g0,0,11,1,1.1102230246251565e-16,False,240,1.0,46a31904444c8604626c572f66382f79ace595f3fb1f0661d0caee19ebd00a26,e77fd0b8a6261ac22e1e8c6c5a8feccd70fa0abfda37ab4da772805ab42f016d
intervals_24_decimal6,antipodal_weps_p000_k6,antipodal_weps_p000_k6,antipodal_weight,block_1,<PROJECT_ROOT>\runs\antipodal_weight\antipodal-weight-v0.1-block1_b53b5561122a\20260723T135128Z,2,-2.746279632217894,+0.000,na,g0,0,6,6,0.0,False,240,1.0,8635774fd7d0bf238f8f9837fc8fee4321d26f3f44de5c66f8c0df4a07d8e6f8,8f505e8dd7e46f2c2c49bb1cf71bb9945b401408208776def95c47edc9ac60bd
